state,district,year,rice_area_ha,rice_prod_t,rice_yield,rice_area_ha_missing,rice_prod_t_missing,rice_yield_missing
Chhattisgarh,Durg,1966,548000.0,185000.0,337.59,False,False,False
Chhattisgarh,Durg,1967,547000.0,409000.0,747.71,False,False,False
Chhattisgarh,Durg,1968,556300.0,468000.0,841.27,False,False,False
Chhattisgarh,Durg,1969,563400.0,400800.0,711.4,False,False,False
Chhattisgarh,Durg,1970,571600.0,473600.0,828.55,False,False,False
Chhattisgarh,Durg,1971,581800.0,412900.0,709.69,False,False,False
Chhattisgarh,Durg,1972,582200.0,381000.0,654.41,False,False,False
Chhattisgarh,Durg,1973,600000.0,471900.0,786.5,False,False,False
Chhattisgarh,Durg,1974,587400.0,219000.0,372.83,False,False,False
Chhattisgarh,Durg,1975,598300.0,454000.0,758.82,False,False,False
Chhattisgarh,Durg,1976,593600.0,327100.0,551.04,False,False,False
Chhattisgarh,Durg,1977,600700.0,572400.0,952.89,False,False,False
Chhattisgarh,Durg,1978,612500.0,362200.0,591.35,False,False,False
Chhattisgarh,Durg,1979,616800.0,330600.0,535.99,False,False,False
Chhattisgarh,Durg,1980,634900.0,515600.0,812.1,False,False,False
Chhattisgarh,Durg,1981,630000.0,506900.0,804.6,False,False,False
Chhattisgarh,Durg,1982,627900.0,513300.0,817.49,False,False,False
Chhattisgarh,Durg,1983,626700.0,711000.0,1134.51,False,False,False
Chhattisgarh,Durg,1984,632200.0,563800.0,891.81,False,False,False
Chhattisgarh,Durg,1985,630800.0,699800.0,1109.38,False,False,False
Chhattisgarh,Durg,1986,643000.0,525000.0,816.49,False,False,False
Chhattisgarh,Durg,1987,648000.0,523000.0,807.1,False,False,False
Chhattisgarh,Durg,1988,652700.0,549700.0,842.19,False,False,False
Chhattisgarh,Durg,1989,660200.0,457300.0,692.67,False,False,False
Chhattisgarh,Durg,1990,682900.0,806800.0,1181.43,False,False,False
Chhattisgarh,Durg,1991,680800.0,773600.0,1136.31,False,False,False
Chhattisgarh,Durg,1992,688000.0,777300.0,1129.8,False,False,False
Chhattisgarh,Durg,1993,703600.0,876700.0,1246.02,False,False,False
Chhattisgarh,Durg,1994,726800.0,967900.0,1331.73,False,False,False
Chhattisgarh,Durg,1995,723300.0,1052000.0,1454.44,False,False,False
Chhattisgarh,Durg,1996,710900.0,917200.0,1290.2,False,False,False
Chhattisgarh,Durg,1997,735700.0,837500.0,1138.37,False,False,False
Chhattisgarh,Durg,1998,786510.0,684620.0,870.45,False,False,False
Chhattisgarh,Durg,1999,769790.0,963040.0,1251.04,False,False,False
Chhattisgarh,Durg,2000,748760.0,467890.0,624.89,False,False,False
Chhattisgarh,Durg,2001,756260.0,978690.0,1294.13,False,False,False
Chhattisgarh,Durg,2002,753410.0,484900.0,643.6,False,False,False
Chhattisgarh,Durg,2003,766580.0,1145820.0,1494.73,False,False,False
Chhattisgarh,Durg,2004,775990.0,984310.0,1268.46,False,False,False
Chhattisgarh,Durg,2005,775990.0,984310.0,1268.46,False,False,False
Chhattisgarh,Durg,2006,781700.0,1177100.0,1505.81,False,False,False
Chhattisgarh,Durg,2007,799890.0,1095840.0,1369.98,False,False,False
Chhattisgarh,Durg,2008,803370.0,704090.0,876.42,False,False,False
Chhattisgarh,Durg,2009,789040.0,622050.0,788.37,False,False,False
Chhattisgarh,Durg,2010,777920.0,1319180.0,1695.77,False,False,False
Chhattisgarh,Durg,2011,806550.0,1416480.0,1756.23,False,False,False
Chhattisgarh,Durg,2012,807070.0,1534220.0,1900.97,False,False,False
Chhattisgarh,Durg,2013,819440.0,1296240.0,1581.86,False,False,False
Chhattisgarh,Durg,2014,834870.0,1444240.0,1729.89,False,False,False
Chhattisgarh,Durg,2015,817680.0,880600.0,1076.95,False,False,False
Chhattisgarh,Durg,2016,858910.0,1791660.0,2085.96,False,False,False
Chhattisgarh,Durg,2017,841130.0,983210.0,1168.92,False,False,False
Chhattisgarh,Bastar,1966,406000.0,261000.0,642.86,False,False,False
Chhattisgarh,Bastar,1967,414000.0,319000.0,770.53,False,False,False
Chhattisgarh,Bastar,1968,423200.0,294000.0,694.71,False,False,False
Chhattisgarh,Bastar,1969,429100.0,329000.0,766.72,False,False,False
Chhattisgarh,Bastar,1970,437700.0,316800.0,723.78,False,False,False
Chhattisgarh,Bastar,1971,445600.0,366600.0,822.71,False,False,False
Chhattisgarh,Bastar,1972,443100.0,285800.0,645.0,False,False,False
Chhattisgarh,Bastar,1973,450500.0,364300.0,808.66,False,False,False
Chhattisgarh,Bastar,1974,451600.0,302900.0,670.73,False,False,False
Chhattisgarh,Bastar,1975,458300.0,407900.0,890.03,False,False,False
Chhattisgarh,Bastar,1976,459600.0,296100.0,644.26,False,False,False
Chhattisgarh,Bastar,1977,473400.0,430400.0,909.17,False,False,False
Chhattisgarh,Bastar,1978,490400.0,402200.0,820.15,False,False,False
Chhattisgarh,Bastar,1979,497500.0,309200.0,621.51,False,False,False
Chhattisgarh,Bastar,1980,519400.0,391800.0,754.33,False,False,False
Chhattisgarh,Bastar,1981,523500.0,389300.0,743.65,False,False,False
Chhattisgarh,Bastar,1982,527700.0,372400.0,705.7,False,False,False
Chhattisgarh,Bastar,1983,538000.0,408000.0,758.36,False,False,False
Chhattisgarh,Bastar,1984,533400.0,395600.0,741.66,False,False,False
Chhattisgarh,Bastar,1985,555400.0,834300.0,1502.16,False,False,False
Chhattisgarh,Bastar,1986,556000.0,403000.0,724.82,False,False,False
Chhattisgarh,Bastar,1987,555000.0,382000.0,688.29,False,False,False
Chhattisgarh,Bastar,1988,572800.0,553200.0,965.78,False,False,False
Chhattisgarh,Bastar,1989,571700.0,544700.0,952.77,False,False,False
Chhattisgarh,Bastar,1990,579000.0,561900.0,970.47,False,False,False
Chhattisgarh,Bastar,1991,582300.0,624300.0,1072.13,False,False,False
Chhattisgarh,Bastar,1992,584400.0,533300.0,912.56,False,False,False
Chhattisgarh,Bastar,1993,605300.0,603700.0,997.36,False,False,False
Chhattisgarh,Bastar,1994,609900.0,604000.0,990.33,False,False,False
Chhattisgarh,Bastar,1995,619000.0,589100.0,951.7,False,False,False
Chhattisgarh,Bastar,1996,644100.0,670500.0,1040.99,False,False,False
Chhattisgarh,Bastar,1997,622800.0,455000.0,730.57,False,False,False
Chhattisgarh,Bastar,1998,627100.0,569800.0,908.63,False,False,False
Chhattisgarh,Bastar,1999,628470.0,676200.0,1075.95,False,False,False
Chhattisgarh,Bastar,2000,628030.0,523900.0,834.2,False,False,False
Chhattisgarh,Bastar,2001,633990.0,922150.0,1454.52,False,False,False
Chhattisgarh,Bastar,2002,623900.0,331380.0,531.14,False,False,False
Chhattisgarh,Bastar,2003,632580.0,1042750.0,1648.41,False,False,False
Chhattisgarh,Bastar,2004,635470.0,788650.0,1241.05,False,False,False
Chhattisgarh,Bastar,2005,635470.0,788650.0,1241.05,False,False,False
Chhattisgarh,Bastar,2006,546540.0,836540.0,1530.61,False,False,False
Chhattisgarh,Bastar,2007,626070.0,927730.0,1481.83,False,False,False
Chhattisgarh,Bastar,2008,627780.0,729330.0,1161.76,False,False,False
Chhattisgarh,Bastar,2009,626660.0,682460.0,1089.04,False,False,False
Chhattisgarh,Bastar,2010,621890.0,1184980.0,1905.45,False,False,False
Chhattisgarh,Bastar,2011,627730.0,772880.0,1231.23,False,False,False
Chhattisgarh,Bastar,2012,637800.0,1341330.0,2103.06,False,False,False
Chhattisgarh,Bastar,2013,642790.0,1265910.0,1969.4,False,False,False
Chhattisgarh,Bastar,2014,646700.0,1377040.0,2129.33,False,False,False
Chhattisgarh,Bastar,2015,644560.0,664460.0,1030.87,False,False,False
Chhattisgarh,Bastar,2016,656260.0,1294970.0,1973.24,False,False,False
Chhattisgarh,Bastar,2017,660360.0,801820.0,1214.23,False,False,False
Chhattisgarh,Raipur,1966,717000.0,469000.0,654.11,False,False,False
Chhattisgarh,Raipur,1967,726000.0,625000.0,860.88,False,False,False
Chhattisgarh,Raipur,1968,731500.0,630000.0,861.24,False,False,False
Chhattisgarh,Raipur,1969,735200.0,671200.0,912.95,False,False,False
Chhattisgarh,Raipur,1970,743000.0,898500.0,1209.29,False,False,False
Chhattisgarh,Raipur,1971,753200.0,699800.0,929.1,False,False,False
Chhattisgarh,Raipur,1972,762100.0,687900.0,902.64,False,False,False
Chhattisgarh,Raipur,1973,771800.0,669500.0,867.45,False,False,False
Chhattisgarh,Raipur,1974,770100.0,415600.0,539.67,False,False,False
Chhattisgarh,Raipur,1975,774700.0,685200.0,884.47,False,False,False
Chhattisgarh,Raipur,1976,775200.0,578600.0,746.39,False,False,False
Chhattisgarh,Raipur,1977,782500.0,904000.0,1155.27,False,False,False
Chhattisgarh,Raipur,1978,792700.0,686000.0,865.4,False,False,False
Chhattisgarh,Raipur,1979,795000.0,420200.0,528.55,False,False,False
Chhattisgarh,Raipur,1980,812400.0,724700.0,892.05,False,False,False
Chhattisgarh,Raipur,1981,799600.0,791500.0,989.87,False,False,False
Chhattisgarh,Raipur,1982,798900.0,617000.0,772.31,False,False,False
Chhattisgarh,Raipur,1983,802500.0,988800.0,1232.15,False,False,False
Chhattisgarh,Raipur,1984,804000.0,924300.0,1149.63,False,False,False
Chhattisgarh,Raipur,1985,821700.0,1304300.0,1587.32,False,False,False
Chhattisgarh,Raipur,1986,818000.0,809000.0,989.0,False,False,False
Chhattisgarh,Raipur,1987,822000.0,1012000.0,1231.14,False,False,False
Chhattisgarh,Raipur,1988,827900.0,850100.0,1026.81,False,False,False
Chhattisgarh,Raipur,1989,836100.0,1186100.0,1418.61,False,False,False
Chhattisgarh,Raipur,1990,847300.0,1155000.0,1363.15,False,False,False
Chhattisgarh,Raipur,1991,854100.0,1218800.0,1427.0,False,False,False
Chhattisgarh,Raipur,1992,858600.0,1382300.0,1609.95,False,False,False
Chhattisgarh,Raipur,1993,876100.0,1400100.0,1598.11,False,False,False
Chhattisgarh,Raipur,1994,899700.0,1303500.0,1448.82,False,False,False
Chhattisgarh,Raipur,1995,908400.0,1314900.0,1447.49,False,False,False
Chhattisgarh,Raipur,1996,860400.0,1448800.0,1683.87,False,False,False
Chhattisgarh,Raipur,1997,918600.0,1016200.0,1106.25,False,False,False
Chhattisgarh,Raipur,1998,902000.0,643000.0,712.86,False,False,False
Chhattisgarh,Raipur,1999,950210.0,1378880.0,1451.13,False,False,False
Chhattisgarh,Raipur,2000,889780.0,461630.0,518.81,False,False,False
Chhattisgarh,Raipur,2001,902620.0,1120820.0,1241.74,False,False,False
Chhattisgarh,Raipur,2002,897850.0,659620.0,734.67,False,False,False
Chhattisgarh,Raipur,2003,912530.0,1316340.0,1442.52,False,False,False
Chhattisgarh,Raipur,2004,918330.0,1147580.0,1249.64,False,False,False
Chhattisgarh,Raipur,2005,918330.0,1147580.0,1249.64,False,False,False
Chhattisgarh,Raipur,2006,918390.0,1324710.0,1442.43,False,False,False
Chhattisgarh,Raipur,2007,956630.0,1483280.0,1550.53,False,False,False
Chhattisgarh,Raipur,2008,942240.0,1252380.0,1329.15,False,False,False
Chhattisgarh,Raipur,2009,928660.0,1307240.0,1407.66,False,False,False
Chhattisgarh,Raipur,2010,915400.0,1521130.0,1661.71,False,False,False
Chhattisgarh,Raipur,2011,958010.0,1421370.0,1483.67,False,False,False
Chhattisgarh,Raipur,2012,993680.0,1974690.0,1987.25,False,False,False
Chhattisgarh,Raipur,2013,1009220.0,1749210.0,1733.23,False,False,False
Chhattisgarh,Raipur,2014,1034990.0,2127730.0,2055.8,False,False,False
Chhattisgarh,Raipur,2015,986910.0,1412830.0,1431.57,False,False,False
Chhattisgarh,Raipur,2016,1009290.0,2432480.0,2410.09,False,False,False
Chhattisgarh,Raipur,2017,959010.0,1520950.0,1585.96,False,False,False
Chhattisgarh,Bilaspur,1966,624000.0,325000.0,520.83,False,False,False
Chhattisgarh,Bilaspur,1967,624000.0,546000.0,875.0,False,False,False
Chhattisgarh,Bilaspur,1968,629500.0,416000.0,660.84,False,False,False
Chhattisgarh,Bilaspur,1969,630500.0,453500.0,719.27,False,False,False
Chhattisgarh,Bilaspur,1970,631500.0,587900.0,930.96,False,False,False
Chhattisgarh,Bilaspur,1971,633800.0,564700.0,890.98,False,False,False
Chhattisgarh,Bilaspur,1972,635600.0,534000.0,840.15,False,False,False
Chhattisgarh,Bilaspur,1973,639300.0,497500.0,778.19,False,False,False
Chhattisgarh,Bilaspur,1974,638200.0,489800.0,767.47,False,False,False
Chhattisgarh,Bilaspur,1975,640800.0,646500.0,1008.9,False,False,False
Chhattisgarh,Bilaspur,1976,643200.0,425000.0,660.76,False,False,False
Chhattisgarh,Bilaspur,1977,647200.0,690400.0,1066.75,False,False,False
Chhattisgarh,Bilaspur,1978,652900.0,503300.0,770.87,False,False,False
Chhattisgarh,Bilaspur,1979,654200.0,217200.0,332.01,False,False,False
Chhattisgarh,Bilaspur,1980,656800.0,636500.0,969.09,False,False,False
Chhattisgarh,Bilaspur,1981,658100.0,581400.0,883.45,False,False,False
Chhattisgarh,Bilaspur,1982,650700.0,401200.0,616.57,False,False,False
Chhattisgarh,Bilaspur,1983,662800.0,666800.0,1006.04,False,False,False
Chhattisgarh,Bilaspur,1984,655200.0,546200.0,833.64,False,False,False
Chhattisgarh,Bilaspur,1985,661200.0,910100.0,1376.44,False,False,False
Chhattisgarh,Bilaspur,1986,708000.0,967000.0,1365.82,False,False,False
Chhattisgarh,Bilaspur,1987,663000.0,716000.0,1079.94,False,False,False
Chhattisgarh,Bilaspur,1988,647600.0,889100.0,1372.92,False,False,False
Chhattisgarh,Bilaspur,1989,671500.0,698500.0,1040.21,False,False,False
Chhattisgarh,Bilaspur,1990,689500.0,964200.0,1398.4,False,False,False
Chhattisgarh,Bilaspur,1991,690600.0,895400.0,1296.55,False,False,False
Chhattisgarh,Bilaspur,1992,691800.0,724200.0,1046.83,False,False,False
Chhattisgarh,Bilaspur,1993,698100.0,943700.0,1351.81,False,False,False
Chhattisgarh,Bilaspur,1994,719700.0,1164400.0,1617.9,False,False,False
Chhattisgarh,Bilaspur,1995,691700.0,921000.0,1331.5,False,False,False
Chhattisgarh,Bilaspur,1996,688300.0,922900.0,1340.84,False,False,False
Chhattisgarh,Bilaspur,1997,704100.0,349100.0,495.81,False,False,False
Chhattisgarh,Bilaspur,1998,748990.0,608380.0,812.27,False,False,False
Chhattisgarh,Bilaspur,1999,753870.0,1129430.0,1498.18,False,False,False
Chhattisgarh,Bilaspur,2000,704250.0,437560.0,621.31,False,False,False
Chhattisgarh,Bilaspur,2001,711680.0,1012110.0,1422.13,False,False,False
Chhattisgarh,Bilaspur,2002,704960.0,617250.0,875.59,False,False,False
Chhattisgarh,Bilaspur,2003,710400.0,1011960.0,1424.48,False,False,False
Chhattisgarh,Bilaspur,2004,711590.0,874160.0,1228.45,False,False,False
Chhattisgarh,Bilaspur,2005,711590.0,874160.0,1228.45,False,False,False
Chhattisgarh,Bilaspur,2006,712810.0,1127180.0,1581.33,False,False,False
Chhattisgarh,Bilaspur,2007,716370.0,1160030.0,1619.32,False,False,False
Chhattisgarh,Bilaspur,2008,749560.0,1070950.0,1428.76,False,False,False
Chhattisgarh,Bilaspur,2009,696490.0,994290.0,1427.57,False,False,False
Chhattisgarh,Bilaspur,2010,705670.0,1333610.0,1889.83,False,False,False
Chhattisgarh,Bilaspur,2011,749080.0,1557350.0,2079.01,False,False,False
Chhattisgarh,Bilaspur,2012,747270.0,1746820.0,2337.61,False,False,False
Chhattisgarh,Bilaspur,2013,726150.0,1577160.0,2171.95,False,False,False
Chhattisgarh,Bilaspur,2014,728840.0,1683920.0,2310.43,False,False,False
Chhattisgarh,Bilaspur,2015,731830.0,1340650.0,1831.92,False,False,False
Chhattisgarh,Bilaspur,2016,727500.0,1858190.0,2554.21,False,False,False
Chhattisgarh,Bilaspur,2017,727940.0,1295710.0,1779.97,False,False,False
Chhattisgarh,Raigarh,1966,332000.0,203000.0,611.45,False,False,False
Chhattisgarh,Raigarh,1967,333000.0,278000.0,834.83,False,False,False
Chhattisgarh,Raigarh,1968,339400.0,267000.0,786.68,False,False,False
Chhattisgarh,Raigarh,1969,340000.0,253200.0,744.71,False,False,False
Chhattisgarh,Raigarh,1970,342200.0,274700.0,802.75,False,False,False
Chhattisgarh,Raigarh,1971,344600.0,241300.0,700.23,False,False,False
Chhattisgarh,Raigarh,1972,345300.0,212900.0,616.57,False,False,False
Chhattisgarh,Raigarh,1973,345900.0,314100.0,908.07,False,False,False
Chhattisgarh,Raigarh,1974,347700.0,227600.0,654.59,False,False,False
Chhattisgarh,Raigarh,1975,350800.0,311600.0,888.26,False,False,False
Chhattisgarh,Raigarh,1976,353400.0,199100.0,563.38,False,False,False
Chhattisgarh,Raigarh,1977,356700.0,348500.0,977.01,False,False,False
Chhattisgarh,Raigarh,1978,360300.0,292100.0,810.71,False,False,False
Chhattisgarh,Raigarh,1979,362400.0,149300.0,411.98,False,False,False
Chhattisgarh,Raigarh,1980,368000.0,332600.0,903.8,False,False,False
Chhattisgarh,Raigarh,1981,372800.0,326600.0,876.07,False,False,False
Chhattisgarh,Raigarh,1982,371000.0,270200.0,728.3,False,False,False
Chhattisgarh,Raigarh,1983,375100.0,361800.0,964.54,False,False,False
Chhattisgarh,Raigarh,1984,378900.0,292600.0,772.24,False,False,False
Chhattisgarh,Raigarh,1985,387500.0,373400.0,963.61,False,False,False
Chhattisgarh,Raigarh,1986,392000.0,330000.0,841.84,False,False,False
Chhattisgarh,Raigarh,1987,392000.0,320000.0,816.33,False,False,False
Chhattisgarh,Raigarh,1988,407300.0,413100.0,1014.24,False,False,False
Chhattisgarh,Raigarh,1989,418200.0,377500.0,902.68,False,False,False
Chhattisgarh,Raigarh,1990,412500.0,397800.0,964.36,False,False,False
Chhattisgarh,Raigarh,1991,413300.0,457300.0,1106.46,False,False,False
Chhattisgarh,Raigarh,1992,413900.0,436600.0,1054.84,False,False,False
Chhattisgarh,Raigarh,1993,417900.0,513900.0,1229.72,False,False,False
Chhattisgarh,Raigarh,1994,419900.0,561600.0,1337.46,False,False,False
Chhattisgarh,Raigarh,1995,417200.0,431600.0,1034.52,False,False,False
Chhattisgarh,Raigarh,1996,420400.0,541200.0,1287.35,False,False,False
Chhattisgarh,Raigarh,1997,419700.0,342600.0,816.3,False,False,False
Chhattisgarh,Raigarh,1998,592600.0,661200.0,1115.76,False,False,False
Chhattisgarh,Raigarh,1999,420800.0,476000.0,1131.18,False,False,False
Chhattisgarh,Raigarh,2000,421000.0,237750.0,564.73,False,False,False
Chhattisgarh,Raigarh,2001,420680.0,526700.0,1252.02,False,False,False
Chhattisgarh,Raigarh,2002,419690.0,284590.0,678.1,False,False,False
Chhattisgarh,Raigarh,2003,422960.0,547370.0,1294.14,False,False,False
Chhattisgarh,Raigarh,2004,421560.0,417860.0,991.22,False,False,False
Chhattisgarh,Raigarh,2005,421560.0,417860.0,991.22,False,False,False
Chhattisgarh,Raigarh,2006,421040.0,437910.0,1040.07,False,False,False
Chhattisgarh,Raigarh,2007,423060.0,532650.0,1259.04,False,False,False
Chhattisgarh,Raigarh,2008,423290.0,500830.0,1183.18,False,False,False
Chhattisgarh,Raigarh,2009,420750.0,470530.0,1118.31,False,False,False
Chhattisgarh,Raigarh,2010,435050.0,598260.0,1375.15,False,False,False
Chhattisgarh,Raigarh,2011,421320.0,602660.0,1430.41,False,False,False
Chhattisgarh,Raigarh,2012,422650.0,641280.0,1517.28,False,False,False
Chhattisgarh,Raigarh,2013,418440.0,580760.0,1387.92,False,False,False
Chhattisgarh,Raigarh,2014,408900.0,657790.0,1608.68,False,False,False
Chhattisgarh,Raigarh,2015,409450.0,414890.0,1013.29,False,False,False
Chhattisgarh,Raigarh,2016,424240.0,763720.0,1800.23,False,False,False
Chhattisgarh,Raigarh,2017,411120.0,623290.0,1516.07,False,False,False
Chhattisgarh,Surguja,1966,284000.0,89000.0,313.38,False,False,False
Chhattisgarh,Surguja,1967,278000.0,182000.0,654.68,False,False,False
Chhattisgarh,Surguja,1968,284300.0,153000.0,538.16,False,False,False
Chhattisgarh,Surguja,1969,284900.0,191900.0,673.57,False,False,False
Chhattisgarh,Surguja,1970,288200.0,195800.0,679.39,False,False,False
Chhattisgarh,Surguja,1971,290300.0,250700.0,863.59,False,False,False
Chhattisgarh,Surguja,1972,294400.0,150400.0,510.87,False,False,False
Chhattisgarh,Surguja,1973,295900.0,221600.0,748.9,False,False,False
Chhattisgarh,Surguja,1974,295600.0,139000.0,470.23,False,False,False
Chhattisgarh,Surguja,1975,299100.0,222800.0,744.9,False,False,False
Chhattisgarh,Surguja,1976,299600.0,141500.0,472.3,False,False,False
Chhattisgarh,Surguja,1977,306100.0,270200.0,882.72,False,False,False
Chhattisgarh,Surguja,1978,311700.0,204000.0,654.48,False,False,False
Chhattisgarh,Surguja,1979,294400.0,75300.0,255.77,False,False,False
Chhattisgarh,Surguja,1980,308400.0,247100.0,801.23,False,False,False
Chhattisgarh,Surguja,1981,312900.0,218500.0,698.31,False,False,False
Chhattisgarh,Surguja,1982,312800.0,229700.0,734.34,False,False,False
Chhattisgarh,Surguja,1983,318700.0,216200.0,678.38,False,False,False
Chhattisgarh,Surguja,1984,329100.0,219200.0,666.06,False,False,False
Chhattisgarh,Surguja,1985,329500.0,249700.0,757.81,False,False,False
Chhattisgarh,Surguja,1986,336000.0,256000.0,761.9,False,False,False
Chhattisgarh,Surguja,1987,342000.0,237000.0,692.98,False,False,False
Chhattisgarh,Surguja,1988,353000.0,283000.0,801.7,False,False,False
Chhattisgarh,Surguja,1989,355400.0,338600.0,952.73,False,False,False
Chhattisgarh,Surguja,1990,351200.0,417700.0,1189.35,False,False,False
Chhattisgarh,Surguja,1991,351900.0,301000.0,855.36,False,False,False
Chhattisgarh,Surguja,1992,351200.0,243900.0,694.48,False,False,False
Chhattisgarh,Surguja,1993,352900.0,279200.0,791.16,False,False,False
Chhattisgarh,Surguja,1994,361500.0,402300.0,1112.86,False,False,False
Chhattisgarh,Surguja,1995,362000.0,318700.0,880.39,False,False,False
Chhattisgarh,Surguja,1996,370500.0,391300.0,1056.14,False,False,False
Chhattisgarh,Surguja,1997,369400.0,298700.0,808.61,False,False,False
Chhattisgarh,Surguja,1998,373700.0,273200.0,731.07,False,False,False
Chhattisgarh,Surguja,1999,379810.0,431720.0,1136.67,False,False,False
Chhattisgarh,Surguja,2000,377940.0,240590.0,636.58,False,False,False
Chhattisgarh,Surguja,2001,384880.0,513260.0,1333.56,False,False,False
Chhattisgarh,Surguja,2002,377850.0,257130.0,680.51,False,False,False
Chhattisgarh,Surguja,2003,383940.0,503400.0,1311.14,False,False,False
Chhattisgarh,Surguja,2004,380930.0,374250.0,982.46,False,False,False
Chhattisgarh,Surguja,2005,380930.0,374250.0,982.46,False,False,False
Chhattisgarh,Surguja,2006,383160.0,403920.0,1054.18,False,False,False
Chhattisgarh,Surguja,2007,380880.0,435450.0,1143.27,False,False,False
Chhattisgarh,Surguja,2008,382590.0,449930.0,1176.01,False,False,False
Chhattisgarh,Surguja,2009,376000.0,270740.0,720.05,False,False,False
Chhattisgarh,Surguja,2010,371280.0,399460.0,1075.9,False,False,False
Chhattisgarh,Surguja,2011,377140.0,530080.0,1405.53,False,False,False
Chhattisgarh,Surguja,2012,373710.0,610070.0,1632.47,False,False,False
Chhattisgarh,Surguja,2013,371710.0,633470.0,1704.2,False,False,False
Chhattisgarh,Surguja,2014,381430.0,687040.0,1801.22,False,False,False
Chhattisgarh,Surguja,2015,369320.0,440900.0,1193.82,False,False,False
Chhattisgarh,Surguja,2016,376380.0,652250.0,1732.96,False,False,False
Chhattisgarh,Surguja,2017,377070.0,524070.00000000006,1389.84,False,False,False
Madhya Pradesh,Jabalpur,1966,119000.0,21000.0,176.47,False,False,False
Madhya Pradesh,Jabalpur,1967,120000.0,67000.0,558.33,False,False,False
Madhya Pradesh,Jabalpur,1968,124000.0,45000.0,362.9,False,False,False
Madhya Pradesh,Jabalpur,1969,127900.0,62300.0,487.1,False,False,False
Madhya Pradesh,Jabalpur,1970,126800.0,82500.0,650.63,False,False,False
Madhya Pradesh,Jabalpur,1971,129300.0,92500.0,715.39,False,False,False
Madhya Pradesh,Jabalpur,1972,129600.0,57000.0,439.81,False,False,False
Madhya Pradesh,Jabalpur,1973,118400.0,62900.0,531.25,False,False,False
Madhya Pradesh,Jabalpur,1974,118400.0,38600.0,326.01,False,False,False
Madhya Pradesh,Jabalpur,1975,123300.0,93600.0,759.12,False,False,False
Madhya Pradesh,Jabalpur,1976,126600.0,61700.0,487.36,False,False,False
Madhya Pradesh,Jabalpur,1977,129900.0,117000.0,900.69,False,False,False
Madhya Pradesh,Jabalpur,1978,135800.0,95200.0,701.03,False,False,False
Madhya Pradesh,Jabalpur,1979,134700.0,1700.0,12.62,False,False,False
Madhya Pradesh,Jabalpur,1980,132200.0,66100.0,500.0,False,False,False
Madhya Pradesh,Jabalpur,1981,127900.0,43000.0,336.2,False,False,False
Madhya Pradesh,Jabalpur,1982,114600.0,55000.0,479.93,False,False,False
Madhya Pradesh,Jabalpur,1983,125900.0,84600.0,671.96,False,False,False
Madhya Pradesh,Jabalpur,1984,125900.0,43100.0,342.34,False,False,False
Madhya Pradesh,Jabalpur,1985,133600.0,101800.0,761.98,False,False,False
Madhya Pradesh,Jabalpur,1986,127000.0,24000.0,188.98,False,False,False
Madhya Pradesh,Jabalpur,1987,113000.0,68000.0,601.77,False,False,False
Madhya Pradesh,Jabalpur,1988,132000.0,78800.0,596.97,False,False,False
Madhya Pradesh,Jabalpur,1989,126000.0,58900.0,467.46,False,False,False
Madhya Pradesh,Jabalpur,1990,135500.0,111800.0,825.09,False,False,False
Madhya Pradesh,Jabalpur,1991,138400.0,75000.0,541.91,False,False,False
Madhya Pradesh,Jabalpur,1992,144800.0,95400.0,658.84,False,False,False
Madhya Pradesh,Jabalpur,1993,147300.0,100200.0,680.24,False,False,False
Madhya Pradesh,Jabalpur,1994,149000.0,113000.0,758.39,False,False,False
Madhya Pradesh,Jabalpur,1995,152400.0,112600.0,738.85,False,False,False
Madhya Pradesh,Jabalpur,1996,153200.0,86300.0,563.32,False,False,False
Madhya Pradesh,Jabalpur,1997,161800.0,86200.0,532.76,False,False,False
Madhya Pradesh,Jabalpur,1998,56100.0,28800.0,513.37,False,False,False
Madhya Pradesh,Jabalpur,1999,164700.0,173400.0,1052.82,False,False,False
Madhya Pradesh,Jabalpur,2000,164300.0,72000.0,438.22,False,False,False
Madhya Pradesh,Jabalpur,2001,172700.0,144900.0,839.03,False,False,False
Madhya Pradesh,Jabalpur,2002,170100.0,96500.0,567.31,False,False,False
Madhya Pradesh,Jabalpur,2003,178200.0,174300.0,978.11,False,False,False
Madhya Pradesh,Jabalpur,2004,180520.0,162820.0,901.95,False,False,False
Madhya Pradesh,Jabalpur,2005,168960.0,145900.0,863.52,False,False,False
Madhya Pradesh,Jabalpur,2006,173400.0,103710.0,598.1,False,False,False
Madhya Pradesh,Jabalpur,2007,153800.0,53520.0,347.98,False,False,False
Madhya Pradesh,Jabalpur,2008,173300.0,103690.0,598.33,False,False,False
Madhya Pradesh,Jabalpur,2009,135200.0,78800.0,582.84,False,False,False
Madhya Pradesh,Jabalpur,2010,151100.0,155000.0,1025.81,False,False,False
Madhya Pradesh,Jabalpur,2011,157600.0,204500.0,1297.59,False,False,False
Madhya Pradesh,Jabalpur,2012,182130.0,292910.0,1608.25,False,False,False
Madhya Pradesh,Jabalpur,2013,188690.0,364360.0,1931.0,False,False,False
Madhya Pradesh,Jabalpur,2014,179000.0,228000.0,1273.74,False,False,False
Madhya Pradesh,Jabalpur,2015,169000.0,189330.0,1120.3,False,False,False
Madhya Pradesh,Jabalpur,2016,225000.0,652660.0,2900.71,False,False,False
